Date,Open,Close,High,Low,Adj Close,Volume,Open_after_wavelet,Close_after_wavelet,High_after_wavelet,Low_after_wavelet
2012-09-04,248.270004,247.88000499999998,251.0,244.66000400000001,247.88000499999998,3950800,236.56909620431256,236.15517113610647,240.5907002054743,235.8496379203953
2012-09-05,247.61000099999998,246.22000099999997,248.61000099999998,245.30000299999998,246.22000099999997,2652600,236.56909620431256,236.15517113610647,240.5907002054743,235.8496379203953
2012-09-06,248.229996,251.38000499999998,252.69999700000002,247.19999700000002,251.38000499999998,5361400,239.66909470431253,244.36517813610658,246.84570470547433,241.22963492039528
2012-09-07,253.850006,259.140015,259.420013,253.520004,259.140015,5029500,239.66909470431253,244.36517813610658,246.84570470547433,241.22963492039528
2012-09-10,259.0,257.089996,260.0,256.820007,257.089996,2567200,246.92909670431257,245.48516513610656,249.58570270547432,246.40963542039532
2012-09-11,257.600006,255.669998,257.600006,254.25999500000003,255.669998,2524800,246.92909670431257,245.48516513610656,249.58570270547432,246.40963542039532
2012-09-12,256.5,255.63000499999998,257.77999900000003,253.5,255.63000499999998,2273200,244.3490947043126,247.04016563610654,250.6756992054743,244.51963592039527
2012-09-13,254.940002,260.23999,262.0,253.80000299999998,260.23999,3525600,244.3490947043126,247.04016563610654,250.6756992054743,244.51963592039527
2012-09-14,261.399994,261.269989,264.109985,259.769989,261.269989,3666200,249.9540907043126,248.7401626361066,253.46569220547434,249.25462892039525
2012-09-17,261.25,258.0,261.25,257.0,258.0,2306300,249.9540907043126,248.7401626361066,253.46569220547434,249.25462892039525
2012-09-18,258.480011,258.75,260.5,257.0,258.75,2215000,247.59410520431254,249.3201646361066,252.4556977054743,248.63463392039526
2012-09-19,259.450012,261.679993,262.839996,258.52999900000003,261.679993,2636800,247.59410520431254,249.3201646361066,252.4556977054743,248.63463392039526
2012-09-20,260.02999900000003,260.809998,260.869995,258.0,260.809998,2913600,249.51408820431254,248.2451676361065,252.22069720547427,248.2396294203953
2012-09-21,261.73999,257.47000099999997,262.0,256.73999,257.47000099999997,6059300,249.51408820431254,248.2451676361065,252.22069720547427,248.2396294203953
2012-09-24,255.22000099999997,254.80000299999998,255.600006,253.0,254.80000299999998,2707900,244.40408770431253,242.7351731361065,248.06070870547433,242.88463392039532
